image_id,split,image_path,mask_path,prediction_path,width,height,threshold,model_forward_latency_ms,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,water_fraction,predicted_water_fraction,water_fraction_error,target_has_water,prediction_has_water,empty_mask_correct,empty_mask_false_positive,empty_policy,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd
water_body_1746,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1746.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1746.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1746.png,186,272,0.45,11.29588794708252,19571,398,2180,28443,0.88360648336268,0.9382070949185043,0.9800691071160298,0.8997747230012413,0.986200201102597,0.9490433270082227,0.9429874620519192,0.8973547705156736,0.894987550961899,0.42992963314358,0.39470667299177736,-0.03522296015180265,True,True,False,False,perfect_if_both_empty,0.9444444444444444,0.4494927216585796,0.609096183259788,0.0649102710958381,41.43669871020132,9.573625240373746
water_body_175,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_175.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_175.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_175.png,12,224,0.45,11.29588794708252,680,437,236,1335,0.5025868440502587,0.6689621249385145,0.6087735004476276,0.74235807860262,0.7533860045146726,0.7496279761904762,0.7478720415586464,0.4767848597519865,0.47079184170186866,0.34077380952380953,0.41555059523809523,0.0747767857142857,True,True,False,False,perfect_if_both_empty,0.73,0.8990318118948825,0.8057463554623491,0.2807357212003872,17.0,2.5826501898786987
water_body_1754,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1754.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1754.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1754.png,243,353,0.45,11.29588794708252,16041,1681,5279,62778,0.6974044606756228,0.8217304441370832,0.9051461460331791,0.7523921200750469,0.9739214074062582,0.9188612597488895,0.8631567637406525,0.7752945806405579,0.7697845295725396,0.24854568134391866,0.20660068315088775,-0.04194499819303091,True,True,False,False,perfect_if_both_empty,0.9878136200716846,0.5158497772119669,0.677762638581806,0.19835641112236857,55.35521466903092,9.607420985158399
water_body_1756,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1756.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1756.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1756.png,86,128,0.45,11.29588794708252,5458,1111,453,3986,0.7772714326402734,0.8746794871794872,0.8308722788856752,0.9233632211131788,0.782028644300569,0.857921511627907,0.8526959327068739,0.7170113659579418,0.7117182091789903,0.5369731104651163,0.5967478197674418,0.059774709302325535,True,True,False,False,perfect_if_both_empty,1.0,0.34666016577279374,0.5148443157132513,0.057674841053587646,28.305471209192312,9.096317967809913
water_body_1758,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1758.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1758.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1758.png,149,221,0.45,11.300928115844727,12231,1132,862,18704,0.8598242530755712,0.9246295736316904,0.9152884831250467,0.9341632933628656,0.9429320427505545,0.9394454735947038,0.9385476680567101,0.8741589866791539,0.8740318148295193,0.39761304625102495,0.40581250569406907,0.008199459443044121,True,True,False,False,perfect_if_both_empty,0.9949494949494949,0.6028097062579821,0.7507579519351493,0.09608938547486033,9.219544457292887,2.8915477087141923
water_body_1759,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1759.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1759.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1759.png,152,221,0.45,11.300928115844727,17006,4570,1113,10903,0.7495262021243775,0.8568333543267415,0.7881905821282907,0.9385727689166069,0.7046468041103858,0.8308228149559419,0.8216097865134964,0.6688799841557508,0.6538868376447172,0.5393843772326744,0.6422957847106454,0.102911407477971,True,True,False,False,perfect_if_both_empty,0.9047619047619048,0.46502242152466366,0.6143077618594789,0.19254412056315684,21.0,4.914315175337386
water_body_1772,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1772.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1772.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1772.png,93,134,0.45,11.300928115844727,7500,740,768,3454,0.8325932504440497,0.9086503513448025,0.9101941747572816,0.9071117561683599,0.8235574630424416,0.878992136093725,0.8653346096054008,0.7294785715091328,0.7294693684639302,0.6634569090033703,0.6612100786390628,-0.002246830364307506,True,True,False,False,perfect_if_both_empty,0.737984496124031,0.6506437768240343,0.6915673966169917,0.11866501854140915,9.899494936611665,2.7191251290905925
water_body_1773,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1773.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1773.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1773.png,65,94,0.45,11.300928115844727,2633,164,335,2978,0.840676883780332,0.9134431916738942,0.9413657490168037,0.8871293800539084,0.9478039465308721,0.9183306055646481,0.9174666632923902,0.8375869147008241,0.8362674329920834,0.4857610474631751,0.45777414075286416,-0.027986906710310955,True,True,False,False,perfect_if_both_empty,1.0,0.7814685314685315,0.8773307163886163,0.11062590975254731,5.0,1.5742820011225762
water_body_1777,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1777.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1777.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1777.png,156,224,0.45,11.303192138671875,837,13275,1648,19184,0.053109137055837564,0.10086160149424594,0.05931122448979592,0.33682092555331994,0.5910225207184449,0.5729452838827839,0.4639217231358824,-0.0377960817641664,-0.022831940991782918,0.07111378205128205,0.40384615384615385,0.3327323717948718,True,True,False,False,perfect_if_both_empty,0.6795069337442219,0.5921649484536082,0.6328364950541849,0.2590463307406155,31.0,4.720930209996388
water_body_1780,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1780.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1780.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1780.png,178,255,0.45,11.303192138671875,2307,733,1090,41260,0.5585956416464891,0.7167935373621253,0.7588815789473684,0.6791286429202237,0.9825447098325911,0.9598369684952632,0.8308366763764075,0.6964923812319801,0.6952509536347502,0.07484027318792685,0.06697510464860101,-0.00786516853932584,True,True,False,False,perfect_if_both_empty,1.0,0.8085553997194951,0.8941450174486235,0.3642143505903724,4.0,0.8952998001755595
water_body_1787,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1787.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1787.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1787.png,115,164,0.45,11.303192138671875,10148,0,7089,1623,0.588733538318733,0.7411356582070476,1.0,0.588733538318733,1.0,0.6241251325556734,0.7943667691593665,0.33117665476807506,0.1976753237784482,0.9139448568398727,0.5380699893955462,-0.3758748674443265,True,True,False,False,perfect_if_both_empty,0.3054187192118227,0.06782253952065273,0.11099669540519987,0.026898047722342732,36.40054944640259,13.794908314538372
water_body_1788,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1788.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1788.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1788.png,261,320,0.45,11.303192138671875,9328,1234,30012,42946,0.22990092177256372,0.3738527513927298,0.8831660670327589,0.23711235383833248,0.9720688094160254,0.6258860153256705,0.6045905816271789,0.3141543413511161,0.21791286258934636,0.4710249042145594,0.12646072796934865,-0.34456417624521074,True,True,False,False,perfect_if_both_empty,0.8623441396508729,0.11879739978331527,0.20882663181905864,0.06262007373176177,108.0,46.692189236813725
water_body_1803,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1803.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1803.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1803.png,300,442,0.45,10.768272399902344,65495,30342,3686,33077,0.6580890849351406,0.7937921923668934,0.6833999394805764,0.9467194750003614,0.5215629385515382,0.7433785822021116,0.7341412067759499,0.5225632730693415,0.47662515867479993,0.5217269984917043,0.7227526395173454,0.20102564102564102,True,True,False,False,perfect_if_both_empty,0.7401469605878424,0.09863979848866498,0.1740798749011331,0.03666472416472417,65.0,26.374440387997232
water_body_1804,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1804.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1804.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1804.png,131,193,0.45,10.768272399902344,7348,1471,1972,14492,0.6809378185524975,0.8101879927228623,0.8332010432021771,0.788412017167382,0.9078494017415273,0.8638215401653285,0.8481307094544546,0.7047907471386154,0.7041372955377189,0.368627140766523,0.34881145433690625,-0.01981568642961673,True,True,False,False,perfect_if_both_empty,0.9343173431734317,0.5479987962684322,0.6908172498000936,0.1718436873747495,15.62529582541608,3.3419508028988987
water_body_1809,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1809.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1809.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1809.png,162,235,0.45,10.768272399902344,13494,321,3629,20626,0.7735611098371933,0.8723252957527959,0.9767643865363735,0.7880628394557029,0.9846756098725354,0.8962437614919885,0.8863692246641192,0.7994794088363981,0.7866095496904029,0.44977672708169164,0.3628841607565012,-0.08689256632519043,True,True,False,False,perfect_if_both_empty,1.0,0.26608695652173914,0.42032967032967034,0.04817957842868875,72.89718787443039,27.281895603175837
water_body_1824,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1824.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1824.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1824.png,252,390,0.45,10.768272399902344,34826,1109,5032,57313,0.8500988600580955,0.918976686501392,0.9691387226937526,0.8737518189572984,0.9810174249426585,0.9375152625152625,0.9273846219499784,0.8714354227242829,0.8683480562109422,0.40555555555555556,0.36563899063899064,-0.03991656491656492,True,True,False,False,perfect_if_both_empty,0.9428347689898199,0.43978658536585363,0.5997970193530952,0.11139499233520694,66.73080248281148,13.155498653393035
water_body_1827,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1827.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1827.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1827.png,238,341,0.45,10.73412799835205,37434,1249,1164,41311,0.9394433708936683,0.9687762839507771,0.9677119147946126,0.9698429970464791,0.9706531954887218,0.9702678725449124,0.9702480962676004,0.9404018711835946,0.9403997986449888,0.4755908228393997,0.4766381625964169,0.0010473397570172072,True,True,False,False,perfect_if_both_empty,0.952316076294278,0.6491869918699187,0.772063720848846,0.09159261790840738,6.4031242374328485,2.3168623661134755
water_body_1832,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1832.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1832.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1832.png,367,526,0.45,10.73412799835205,31678,1062,25719,134583,0.5418840554918832,0.7028856074641934,0.9675626145387904,0.5519103785912156,0.9921707397987394,0.8612685322365081,0.7720405591949775,0.662676146738364,0.6210301557257175,0.29732907864609776,0.16960039784088438,-0.12772868080521338,True,True,False,False,perfect_if_both_empty,0.8077197998570408,0.3906179926450803,0.5265792146654422,0.17342101238721516,38.91015291668744,9.267922834942077
water_body_1844,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1844.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1844.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1844.png,58,165,0.45,10.73412799835205,1323,164,838,7245,0.5690322580645162,0.725328947368421,0.8897108271687962,0.6122165664044424,0.9778647590767985,0.8952978056426333,0.7950406627406205,0.6810473035042324,0.6633564038549186,0.2258098223615465,0.15538140020898641,-0.0704284221525601,True,True,False,False,perfect_if_both_empty,1.0,0.564945226917058,0.7220000000000001,0.28783592644978784,41.10960958218893,8.935202292302396
water_body_1845,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_1845.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_1845.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_1845.png,406,610,0.45,10.73412799835205,17844,13542,1590,214684,0.5411208151382824,0.7022432113341204,0.5685337411584783,0.9181846248842235,0.9406640785887673,0.9389001049826375,0.9294243517364954,0.6942408769706494,0.6702854989954056,0.07847048372769119,0.12673019462165871,0.04825971089396752,True,True,False,False,perfect_if_both_empty,0.8580531751263458,0.7498277050310131,0.800298145266327,0.2853565596080566,31.400636936215164,4.348548428382247
water_body_19,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_19.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_19.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_19.png,1881,1869,0.45,10.25122356414795,1329950,158021,234780,1792838,0.7719920058093132,0.8713267365523187,0.8938010216596963,0.8499549443034901,0.9189992716029195,0.8882687936502247,0.8844771079532048,0.7734688450448721,0.7727055042535184,0.44508331320868283,0.4232494185184901,-0.021833894690192757,True,True,False,False,perfect_if_both_empty,0.7115912557193697,0.11244798076883497,0.19420677146250956,0.031534167907267235,144.5441109142811,37.24112993251752
water_body_2,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2.png,908,911,0.45,10.25122356414795,159565,58950,48677,559996,0.5971922812060241,0.747802613665388,0.7302244697160378,0.7662479230894824,0.9047574424909443,0.8698881028254762,0.8355026827902133,0.660547252317912,0.6601997259904667,0.25174688220815583,0.26416606623887195,0.012419184030716124,True,True,False,False,perfect_if_both_empty,0.6636855102449443,0.2975128252882515,0.41085162958863425,0.07742451800654783,61.70899288591956,13.367557933430087
water_body_2182,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2182.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2182.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2182.png,170,227,0.45,10.25122356414795,13359,953,924,23354,0.8768049356786558,0.934359153698199,0.933412520961431,0.9353077084646083,0.9607931871477352,0.9513604560767038,0.9480504478061718,0.8957270562068761,0.8957258937780225,0.37012179321067634,0.37087328323399843,0.0007514900233220878,True,True,False,False,perfect_if_both_empty,0.8552631578947368,0.729957805907173,0.7876580394354358,0.12494705633206268,5.0,2.0901322424430946
water_body_2190,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2190.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2190.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2190.png,5640,6683,0.45,10.25122356414795,37692120,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,True,True,False,False,perfect_if_both_empty,1.0,1.0,1.0,1.0,0.0,0.0
water_body_2196,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2196.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2196.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2196.png,306,428,0.45,16.743799209594727,41915,5848,4057,79148,0.808857583944423,0.8943297594281752,0.8775621296819714,0.9117506308187593,0.9311967622005741,0.9243708386781504,0.9214736965096667,0.835845298169372,0.8354753540145433,0.35101704233095105,0.36469213853765803,0.013675096206706983,True,True,False,False,perfect_if_both_empty,0.8945509586276489,0.6265060240963856,0.736910675677296,0.22866375213837672,14.511914641714208,3.0313251881778585
water_body_2210,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2210.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2210.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2210.png,262,385,0.45,16.743799209594727,24810,3831,5458,66771,0.7275873192762251,0.8423161146853622,0.8662407038860375,0.8196775472446147,0.9457380810741906,0.907911172796669,0.8827078141594027,0.7779430411110619,0.7773512605692602,0.30006939625260237,0.2839397243977397,-0.016129671854862693,True,True,False,False,perfect_if_both_empty,0.9634178207473216,0.6047138047138048,0.743039737805017,0.18417985012489593,9.848857801796104,2.505338002943116
water_body_2228,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2228.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2228.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2228.png,491,651,0.45,16.743799209594727,42696,11909,8561,256475,0.6759332552322452,0.8066350531824451,0.7819064188261148,0.8329789101976316,0.9556270120424466,0.9359594044568751,0.894302961120039,0.7688582820701836,0.7683060304808493,0.1603580266611605,0.17083227746127688,0.01047425080011638,True,True,False,False,perfect_if_both_empty,0.8644583403751901,0.5324675324675324,0.6590127770829536,0.21427202453203859,43.182171921318606,7.703639404572581
water_body_2236,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2236.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2236.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2236.png,242,323,0.45,16.743799209594727,22971,4208,2792,48195,0.766440892863101,0.8677798345359072,0.8451745833180029,0.8916275278500174,0.9196992538595119,0.9104469974157562,0.9056633908547647,0.8008029007224781,0.8001482350012855,0.3295934293682675,0.3477087224624517,0.018115293094184193,True,True,False,False,perfect_if_both_empty,0.9696092619392185,0.7004283194759385,0.813325153213499,0.1886280646844027,5.830951894845301,1.8434347017884487
water_body_2237,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2237.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2237.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2237.png,409,542,0.45,16.743511199951172,32866,2830,1759,184223,0.8774796422373515,0.9347421111758935,0.9207194083370686,0.9491985559566787,0.9848705981727104,0.9792988027679788,0.9670345770646945,0.9225948526050005,0.922443707700271,0.1561950216079178,0.161026353539819,0.004831331931901217,True,True,False,False,perfect_if_both_empty,0.8887293610911702,0.720626631853786,0.7958985444118599,0.1000784929356358,5.830951894845301,2.079779522914579
water_body_2240,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2240.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2240.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2240.png,207,276,0.45,16.743511199951172,19069,1179,2621,34263,0.8338361974725611,0.9093900519814965,0.941772026866851,0.8791609036422314,0.9667343829355003,0.9334873625988938,0.9229476432888659,0.8582136522626795,0.8569482298523562,0.3796471329552615,0.3544073373941049,-0.025239795561156575,True,True,False,False,perfect_if_both_empty,0.9795673076923077,0.7017171522284391,0.8176833819094805,0.28928811282740097,5.0,1.461560525005707
water_body_2244,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2244.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2244.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2244.png,293,395,0.45,16.743511199951172,12762,3943,9108,89922,0.49440204548095923,0.6616720674011666,0.7639628853636635,0.5835390946502058,0.9579928620891707,0.887233766794833,0.7707659783696883,0.6032449492935964,0.5954638409116576,0.188966172722167,0.14433835918261545,-0.04462781353955156,True,True,False,False,perfect_if_both_empty,0.944632420793602,0.3944862155388471,0.5565518373708231,0.14988290398126464,41.43669871020132,10.10727929356847
water_body_2266,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2266.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2266.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2266.png,159,204,0.45,16.743511199951172,4611,2303,422,25100,0.6285441657579062,0.7719092659244998,0.6669077234596471,0.9161533876415656,0.9159581067766303,0.915988407941793,0.916055747209098,0.735651291898549,0.7219770565716473,0.15516709828585523,0.2131582192625478,0.05799112097669257,True,True,False,False,perfect_if_both_empty,0.20433869839048285,0.782716049382716,0.3240735716048756,0.06113744075829384,83.23520887672802,28.970255213380113
water_body_2267,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2267.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2267.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2267.png,148,190,0.45,16.744096755981445,5968,2872,863,18417,0.6150675048953932,0.7616616680492629,0.6751131221719457,0.8736641780120041,0.8650946498191554,0.8671763869132291,0.8693794139155797,0.6824059579334628,0.6716806226415025,0.24292318634423898,0.31436699857752487,0.07144381223328589,True,True,False,False,perfect_if_both_empty,0.23076923076923078,0.6509121061359867,0.3407364537365261,0.05979691613388492,66.77423883162832,19.65988451124902
water_body_2273,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2273.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2273.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2273.png,300,373,0.45,16.744096755981445,22309,737,2035,86819,0.8894780909852079,0.941506646971935,0.9680204807775753,0.9164065067367729,0.9915825300379186,0.9752278820375335,0.9539945183873457,0.926367393478434,0.9258082039044708,0.21755138516532618,0.20595174262734584,-0.011599642537980348,True,True,False,False,perfect_if_both_empty,1.0,0.7422888440472759,0.8520847121111846,0.1627617148554337,5.0,1.5780581258649342
water_body_2285,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2285.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2285.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2285.png,1994,2588,0.45,16.744096755981445,547563,56782,145061,4411066,0.7306626848463984,0.844373304219299,0.9060437332980334,0.7905631338215251,0.9872909731933585,0.9608867173390341,0.8889270535074418,0.824623552272392,0.8221243300241627,0.13421718013391024,0.11711041160576009,-0.017106768528150143,True,True,False,False,perfect_if_both_empty,0.6809689231058117,0.15649480976325614,0.25450201099704134,0.022240470136628512,709.2730078568516,179.42503515954644
water_body_2289,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2289.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2289.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2289.png,175,227,0.45,16.744096755981445,8909,723,5489,24604,0.5891806097480325,0.7414898044111528,0.924937707641196,0.6187664953465759,0.9714533896632053,0.8436249213341724,0.7951099425048906,0.6620119324104571,0.6356154013903115,0.3624417872876023,0.2424669603524229,-0.11997482693517939,True,True,False,False,perfect_if_both_empty,0.9712806026365348,0.4834292827135522,0.6455520647447405,0.18320188183201883,23.0,5.031401560685642
water_body_2295,test,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_2295.jpg,/kaggle/input/datasets/franciscoescobar/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_2295.jpg,/kaggle/working/aereo-water-v3-full/evaluation/predictions/water_body_2295.png,3477,4478,0.45,16.742904663085938,642943,58891,296612,14571560,0.6439436884919164,0.7834133164045818,0.9160898446071293,0.6843058682035644,0.9959747652345099,0.9771674461782481,0.8401403167190371,0.7807861093848615,0.771628345718097,0.06034390738192394,0.04507602630339384,-0.015267881078530096,True,True,False,False,perfect_if_both_empty,0.6898660454280722,0.19293947674236,0.3015440898012801,0.11599864609482978,572.7993103932071,124.42415698643057
