image_id,split,experiment,prompt_mode,status,image_path,mask_path,prediction_path,probability_path,threshold,tp,fp,fn,tn,iou,dice,precision,recall,specificity,pixel_accuracy,balanced_accuracy,mcc,cohen_kappa,boundary_precision,boundary_recall,boundary_f1,boundary_iou,hd95,assd,water_fraction,predicted_water_fraction,latency_ms
water_body_8833,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8833.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8833.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8833.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8833.png,0.5,2251,304,200,985,0.817059891107078,0.8993208150219736,0.8810176125244619,0.9184006527947777,0.7641582622187743,0.8652406417112299,0.8412794575067759,0.6972421450490511,0.6958677472599281,0.775974025974026,0.772887323943662,0.7744275992382752,0.15873015873015872,9.1968994140625,2.268411874771118,0.6553475935828877,0.6831550802139037,8.194143875243753
water_body_8836,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8836.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8836.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8836.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8836.png,0.5,3324,169,767,2310,0.780281690140845,0.8765822784810127,0.9516175207557973,0.8125152774382791,0.9318273497377975,0.8575342465753425,0.8721713135880382,0.7230408810095628,0.7105720606157419,0.9922928709055877,0.6777178103315343,0.8053775454652201,0.20424403183023873,5.0,1.5377206802368164,0.6226788432267885,0.5316590563165906,8.194143875243753
water_body_8837,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8837.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8837.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8837.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8837.png,0.5,221880,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.194143875243753
water_body_884,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_884.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_884.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_884.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_884.png,0.5,3046,146,479,3241,0.8297466630345954,0.9069525085603692,0.9542606516290727,0.864113475177305,0.9568940064954237,0.9095775462962963,0.9105037408363643,0.8232492855394419,0.8194304837457339,1.0,0.6556372549019608,0.7920059215396003,0.1474019088016967,7.1937994956970215,2.068803071975708,0.5099826388888888,0.4618055555555556,8.194143875243753
water_body_8841,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8841.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8841.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8841.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8841.png,0.5,9776,789,2206,6017,0.7654843003680213,0.8671663635960438,0.9253194510175107,0.8158905024202971,0.884072876873347,0.8405897381307217,0.8499816896468221,0.6781660637417185,0.6698413108944106,0.9060240963855422,0.47312588401697314,0.6216342785546504,0.10546993049259595,22.968996047973633,5.6997575759887695,0.6377474984032361,0.5623270172450501,8.194143875243753
water_body_8842,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8842.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8842.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8842.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8842.png,0.5,1680,434,334,5814,0.6862745098039216,0.813953488372093,0.7947019867549668,0.8341608738828202,0.9305377720870679,0.9070442992011619,0.8823493229849441,0.7524387336521375,0.7520464750298003,0.805352798053528,0.7619047619047619,0.7830265395135654,0.11818181818181818,9.799999237060547,2.4628751277923584,0.24376664245945293,0.25587024933430164,8.194143875243753
water_body_8843,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8843.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8843.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8843.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8843.png,0.5,19358,3262,7730,84331,0.6378253706754531,0.7788685925806711,0.8557913351016799,0.7146337861783816,0.9627595812450767,0.9041515159442279,0.8386966837117291,0.7230693729609984,0.7183140084599654,0.9820255789837539,0.4662977036180406,0.6323398620668337,0.09385939323220537,51.15194091796873,8.75097370147705,0.23620303276043983,0.1972427865121511,8.186633375316887
water_body_8844,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8844.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8844.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8844.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8844.png,0.5,17914,3148,4750,87130,0.6940182860684952,0.8193752001097745,0.8505365112524926,0.79041651959054,0.9651299319878597,0.9300703015707177,0.8777732257891999,0.7768910497700469,0.7760893820538574,0.945994277539342,0.5535754568012633,0.6984392953896149,0.1114076050700467,34.748297119140446,5.658071041107178,0.2006693701191762,0.18648509854615644,8.186633375316887
water_body_8845,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8845.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8845.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8845.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8845.png,0.5,3981,937,1426,12411,0.6275220680958385,0.771138014527845,0.8094753965026433,0.7362678009987054,0.9298022175606833,0.8740069314849374,0.8330350092796943,0.6859475930866563,0.6844838732787771,0.996116504854369,0.6948439144159944,0.8186418600454813,0.1155504455303248,7.0,2.2198634147644043,0.28829645427885897,0.26222340709144226,8.186633375316887
water_body_8846,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8846.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8846.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8846.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8846.png,0.5,7820,1410,2582,22838,0.6620386048086692,0.7966585167074165,0.847237269772481,0.7517785041338204,0.9418508742989112,0.8847907647907648,0.8468146892163658,0.7191760929492016,0.7166839386558588,0.9957369062119367,0.6405568252649075,0.7795985026069205,0.11158946099535044,11.0,2.6047041416168213,0.3002020202020202,0.2663780663780664,8.186633375316887
water_body_8848,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8848.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8848.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8848.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8848.png,0.5,3325,186,841,1808,0.7640165441176471,0.8662237853328123,0.9470236399886073,0.7981277004320692,0.9067201604814443,0.8332792207792208,0.8524239304567567,0.6661333880557171,0.649252289835351,0.9978260869565218,0.6363636363636364,0.7771193614705527,0.18527918781725888,6.0,2.0026543140411377,0.6762987012987013,0.5699675324675325,8.186633375316887
water_body_885,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_885.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_885.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_885.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_885.png,0.5,16455,1722,425,8614,0.8845823029781744,0.9387568816498845,0.9052648951972273,0.9748222748815166,0.8333978328173375,0.9211125808348031,0.9041100538494271,0.832857739211102,0.828369047103772,0.8076923076923077,0.37092640058586596,0.5083822246651292,0.08158730158730158,20.181396484375,5.969457626342773,0.6202233980011758,0.667879188712522,8.186633375316887
water_body_8850,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8850.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8850.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8850.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8850.png,0.5,8902,1007,1982,17791,0.7486334202337903,0.8562496994180734,0.8983752144515087,0.8178978316795296,0.9464304713267369,0.899299238595782,0.8821641515031332,0.7810499943113391,0.7790181772874764,0.9922540666150271,0.6629366812227074,0.7948348173294507,0.1317953403380539,15.0,2.72094464302063,0.36668688093794216,0.3338386901152213,8.186633375316887
water_body_8851,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8851.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8851.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8851.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8851.png,0.5,10296,1725,3443,49516,0.6658044490429385,0.7993788819875777,0.8565011230346893,0.7493995196156925,0.966335551609063,0.92046783625731,0.8578675356123777,0.7526593686839421,0.7500567893001016,0.9804008908685968,0.6786134948679118,0.8020584759770979,0.14007240323029796,13.19147405624389,2.808851480484009,0.21143428747306864,0.18499538319482917,8.186633375316887
water_body_8853,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8853.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8853.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8853.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8853.png,0.5,5582,2253,730,59704,0.6517221249270286,0.7891425743973988,0.7124441608168475,0.8843472750316856,0.9636360701777039,0.9563052044119585,0.9239916726046948,0.7706476129739936,0.7650845678152092,0.8187403993855606,0.7217391304347827,0.7671857658157603,0.14334051061211936,10.0,4.542959213256836,0.09245777732206419,0.11476658512648494,8.174599624908296
water_body_8854,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8854.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8854.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8854.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8854.png,0.5,24454,3797,1990,1919,0.8086372805132105,0.8941950818173507,0.8655976779583023,0.9247466343972167,0.33572428271518545,0.8200559701492537,0.6302354585562011,0.3047327814418632,0.29730679489027806,0.9165644171779141,0.18673950831884778,0.31026589256317716,0.038767861325837434,103.5906982421875,30.4040584564209,0.8222636815920398,0.8784514925373135,8.174599624908296
water_body_8855,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8855.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8855.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8855.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8855.png,0.5,7270,794,443,588,0.8545903373692253,0.9215947265006021,0.9015376984126984,0.9425645014909892,0.42547033285094066,0.8639912039582188,0.684017417170965,0.41672544729808125,0.41086141680767396,1.0,0.3597626752966559,0.5291550971836573,0.08442871587462084,32.38945770263672,7.500838279724121,0.8480483782297966,0.8866410115448048,8.174599624908296
water_body_8856,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8856.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8856.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8856.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8856.png,0.5,14547,4489,18,11,0.7634617403169938,0.8658670872890688,0.764183652027737,0.9987641606591143,0.0024444444444444444,0.7635982166273275,0.5006043025517793,0.013169190443204477,0.001840403459930306,1.0,0.022311827956989248,0.04364975019721273,0.00428380187416332,78.12814331054685,33.08894348144531,0.7639653815892997,0.9984788880146866,8.174599624908296
water_body_8859,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8859.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8859.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8859.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8859.png,0.5,4687,415,812,3569,0.7925262089956037,0.8842562022450712,0.9186593492747942,0.8523367885070012,0.8958333333333334,0.8706105662764948,0.8740850609201674,0.7407045827690891,0.738039187133662,0.9983164983164983,0.6114494518879415,0.7583960582950444,0.16337148803329865,6.393799781799316,2.0589146614074707,0.5798797848782031,0.5380153959717389,8.174599624908296
water_body_8860,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8860.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8860.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8860.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8860.png,0.5,12393,4798,5510,43827,0.5459230870886745,0.7062745768507437,0.7209004711767786,0.6922303524548958,0.9013264781491003,0.8450577200577201,0.7967784153019981,0.601337213704995,0.6011089218884683,0.5832252485948984,0.4289288506645817,0.4943163017200647,0.07692307692307693,49.08768100738521,10.084555625915527,0.2691047378547379,0.25840247715247716,8.174599624908296
water_body_8861,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8861.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8861.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8861.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8861.png,0.5,4431,3267,1367,42955,0.4888030888030888,0.6566390041493776,0.5756040530007794,0.7642290444981028,0.9293193717277487,0.9109188773548635,0.8467742081129257,0.6146694497142678,0.6066215924756365,0.371973587674248,0.4702407996365289,0.4153744223489796,0.07349397590361446,55.36426391601561,12.736452102661133,0.11145713187235678,0.14798154555940024,8.174599624908296
water_body_8862,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8862.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8862.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8862.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8862.png,0.5,7745,993,6563,21307,0.5061760669237305,0.6721339928837976,0.8863584344243534,0.5413055633212189,0.9554708520179372,0.793597027972028,0.748388207669578,0.5686281583636864,0.5340294897744247,0.9452614379084967,0.3176017016750864,0.4754539613953276,0.07155109041901495,28.0,8.027498245239258,0.39084353146853146,0.2386909965034965,8.174599624908296
water_body_8863,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8863.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8863.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8863.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8863.png,0.5,2836,244,644,6488,0.761546723952739,0.8646341463414634,0.9207792207792208,0.8149425287356322,0.9637551990493167,0.9130434782608695,0.8893488638924745,0.8041731294893893,0.8009335749810333,0.9907063197026023,0.7299843014128728,0.8405927850348742,0.23686006825938566,5.0,1.4250783920288086,0.3407755581668625,0.3016059537798668,8.17751787508314
water_body_8866,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8866.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8866.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8866.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8866.png,0.5,30727,5365,23504,101054,0.5155882945164105,0.6803804125195133,0.8513521001884075,0.5665947520790692,0.949586070156645,0.8202987861811392,0.758090411117857,0.5848492950866453,0.56229696232958,0.9219557195571956,0.3378939328529207,0.49454034995600527,0.07483589945249403,34.0,8.702929496765137,0.3375723622782446,0.22466230936819173,8.17751787508314
water_body_8868,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8868.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8868.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8868.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8868.png,0.5,3936,601,1421,14778,0.6606243705941591,0.7956337174044875,0.8675336125192858,0.7347395930558148,0.960920736068665,0.9024884259259259,0.8478301645622399,0.7365353865863474,0.7321781873572101,1.0,0.685703334610962,0.8135516143701682,0.15202275600505688,5.0,1.6865397691726685,0.2583429783950617,0.21879822530864199,8.17751787508314
water_body_8869,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8869.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8869.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8869.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8869.png,0.5,1111,222,408,1863,0.6381390005743826,0.7791023842917251,0.8334583645911477,0.7314022383146808,0.8935251798561151,0.8251942286348501,0.8124637090853979,0.6392016011251975,0.6354893614561931,1.0,0.7540574282147315,0.8597864768683273,0.14666666666666667,5.0,1.4871560335159302,0.42147613762486125,0.36986681465038845,8.17751787508314
water_body_887,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_887.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_887.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_887.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_887.png,0.5,5758,670,587,7181,0.8208125445473984,0.9015892899084005,0.8957685127566895,0.9074862096138692,0.9146605527958221,0.9114539306846999,0.9110733812048457,0.8211738487366441,0.8211165630459546,0.8659420289855072,0.5055002619172342,0.6383555842793502,0.10358744394618834,18.199996948242188,4.495343208312988,0.44695688926458155,0.4528036066497605,8.17751787508314
water_body_8871,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8871.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8871.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8871.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8871.png,0.5,5372,761,1040,6555,0.7489195594590826,0.8564368274212834,0.8759171694113811,0.8378041172800998,0.895981410606889,0.8688082750582751,0.8668927639434945,0.7363806635024602,0.7357634703289264,0.9909604519774011,0.7410750923266312,0.8479919605071156,0.15347222222222223,5.0,1.724889874458313,0.46707459207459207,0.4467511655011655,8.17751787508314
water_body_8873,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8873.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8873.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8873.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8873.png,0.5,6117,885,1459,7043,0.7229641886301855,0.8392097681437783,0.8736075407026563,0.8074181626187962,0.8883703329969728,0.848813209494324,0.8478942478078845,0.6988877751441003,0.6969607700300513,0.9749478079331941,0.6922527668689754,0.8096330193200432,0.11875,15.438757705688442,2.826829433441162,0.4886480908152735,0.451625386996904,8.17751787508314
water_body_8874,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8874.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8874.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8874.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8874.png,0.5,2487,463,254,843,0.7762172284644194,0.8740115972588297,0.8430508474576272,0.9073330901130974,0.6454823889739663,0.8228317272053373,0.7764077395435318,0.581422694487592,0.5769857237552695,0.8337801608579088,0.7044632086851629,0.7636859798465682,0.1191806331471136,10.1968994140625,2.467346429824829,0.6772918211020509,0.7289350135903138,8.17751787508314
water_body_8876,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8876.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8876.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8876.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8876.png,0.5,4257,392,300,1370,0.8601737724792887,0.9248316315446448,0.9156807915680791,0.934167215273206,0.7775255391600454,0.890489001424276,0.8558463772166257,0.7237640409210213,0.7232740621785162,0.7513661202185792,0.5977653631284916,0.6658218968852886,0.16344086021505377,14.184108161926279,3.3884952068328857,0.7211584111410033,0.7357176768476025,8.177069749763177
water_body_8877,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8877.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8877.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8877.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8877.png,0.5,5147,614,1263,11076,0.7327733485193622,0.8457809547284528,0.8934212810275993,0.8029641185647426,0.9474764756201882,0.8962983425414365,0.8752202970924654,0.7704840793784175,0.7680011374013003,0.9618055555555556,0.6049180327868853,0.7427136846847502,0.1584852734922861,9.75806465148924,2.560011863708496,0.3541436464088398,0.31828729281767953,8.177069749763177
water_body_888,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_888.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_888.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_888.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_888.png,0.5,9352,976,2094,21700,0.7528578328771535,0.8590061541287775,0.9054996127033308,0.8170539926611917,0.9569588992767684,0.9100287204735947,0.88700644596898,0.7954565202313433,0.7931974900368547,0.8284982935153583,0.5828374569370498,0.6842876874824269,0.13258951738453556,14.945118713378942,3.6709442138671875,0.3354434089443761,0.3026786237617959,8.177069749763177
water_body_8882,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8882.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8882.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8882.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8882.png,0.5,4472,988,2333,34757,0.573848325420249,0.7292295148797391,0.819047619047619,0.657163850110213,0.9723597705972863,0.9219506462984723,0.8147618103537497,0.68993631951827,0.6842726695767084,0.9985163204747775,0.6233637935292665,0.7675523191358274,0.14732142857142858,24.0,4.092852592468262,0.1599294947121034,0.12831962397179789,8.177069749763177
water_body_8883,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8883.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8883.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8883.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8883.png,0.5,2289,1200,345,2974,0.5970266040688575,0.7476727094561489,0.6560619088564058,0.8690205011389521,0.7125059894585529,0.7730611045828437,0.7907632452987525,0.5666299159490992,0.5486715228944175,0.8459770114942529,0.3951871657754011,0.5387188312492261,0.06910946196660482,16.993797302246094,5.046456813812256,0.38689776733254994,0.5124853113983548,8.177069749763177
water_body_8884,train,experiment_C_segformer,automatic,ok,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Images/water_body_8884.jpg,/kaggle/input/satellite-images-of-water-bodies/Water Bodies Dataset/Masks/water_body_8884.jpg,/kaggle/working/aereo-water-four-experiments-output/predictions/experiment_C_segformer/water_body_8884.png,/kaggle/working/aereo-water-four-experiments-output/probabilities/experiment_C_segformer/water_body_8884.png,0.5,4982,1463,367,2584,0.7313564298297123,0.8448363574698999,0.7730023273855702,0.9313890446812488,0.6384976525821596,0.8052362707535121,0.7849433486317042,0.6079884863633428,0.5893102993148867,0.9562841530054644,0.4619771863117871,0.6229902064914042,0.08551554828150573,15.787598419189454,4.36070442199707,0.5692848020434227,0.6859301830566198,8.177069749763177
